,Provider ID,HAI_1_SIR,HAI_2_SIR,HAI_3_SIR,HAI_4_SIR,HAI_5_SIR,HAI_6_SIR,COMP_HIP_KNEE,PSI
1265,141329,0.0,0.0,0.0,0.0,0.0,0.619,0.0,0.0
1266,141330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,141331,0.0,0.0,0.0,0.0,0.0,1.925,0.0,0.0
1268,141332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,141333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,141334,0.0,0.0,0.0,0.0,0.0,2.374,0.0,0.0
1271,141335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,141336,0.0,0.0,0.0,0.0,0.0,0.418,2.6,0.0
1273,141337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,141338,0.0,0.0,0.0,0.0,0.0,0.5870000000000001,2.7,0.0
1275,141339,0.0,0.0,0.0,0.0,0.0,0.836,0.0,0.0
1276,141340,0.0,0.0,0.0,0.0,0.0,0.8340000000000001,0.0,0.0
1277,141341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,141342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,141343,0.0,0.0,0.0,0.0,0.0,2.696,3.7,0.0
1280,141344,0.0,0.0,0.0,0.0,0.0,0.743,0.0,0.0
1281,141345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,141346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,141347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,141348,0.0,0.0,0.0,0.0,0.0,0.7020000000000001,0.0,0.0
1285,141349,0.0,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,0.0
1286,141350,0.0,0.0,0.0,0.0,0.0,0.442,2.7,0.0
1287,141351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,143300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,143301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,143302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,150001,0.0,0.0,0.0,0.0,0.0,0.402,2.9,9.120000000000001
1292,150002,0.524,0.237,1.8130000000000002,0.0,0.192,1.111,3.1,124.44000000000001
1293,150004,0.8190000000000001,0.475,2.075,0.0,0.0,1.595,3.0,159.71
1294,150005,0.0,0.392,0.43700000000000006,0.0,0.0,0.83,2.6,146.93
1295,150006,1.128,0.33899999999999997,0.0,0.0,0.0,0.934,3.5,163.08
1296,150007,0.35,0.0,1.547,0.0,0.978,1.4869999999999999,3.4,160.64000000000001
1297,150008,0.0,0.408,0.0,0.0,1.3030000000000002,0.7759999999999999,3.2,162.32000000000002
1298,150009,0.534,0.5,0.0,0.0,0.0,2.428,2.8,135.54
1299,150010,0.0,0.303,0.653,0.0,1.778,1.103,3.4,157.75
1300,150011,0.0,1.591,1.695,0.0,0.0,0.316,2.3,155.69
1301,150012,0.44,0.37200000000000005,0.7759999999999999,0.841,0.6829999999999999,0.601,2.0,160.86999999999998
1302,150015,0.6459999999999999,0.775,1.188,0.0,0.85,1.26,2.4,157.17000000000002
1303,150017,0.642,0.888,1.101,1.489,0.517,0.813,0.0,163.01
1304,150018,0.237,0.385,0.316,0.0,1.034,0.414,3.0,174.07
1305,150021,0.212,0.517,1.7830000000000001,0.639,0.56,0.7140000000000001,2.4,152.75000000000003
1306,150022,0.0,0.0,0.0,0.0,0.0,0.46399999999999997,4.5,7.9799999999999995
1307,150023,1.375,0.225,0.284,0.0,0.674,1.364,3.2,158.51999999999998
1308,150024,1.222,0.813,2.169,0.0,2.131,0.635,3.6,143.17999999999998
1309,150026,0.726,0.36200000000000004,2.9410000000000003,0.0,0.0,1.178,3.4,129.29000000000002
1310,150030,0.0,0.0,0.0,0.0,0.0,1.063,2.7,20.139999999999997
1311,150034,0.133,0.255,1.067,0.0,0.409,1.265,2.5,173.80000000000004
1312,150035,0.348,0.262,0.282,0.0,0.0,1.018,2.4,137.09
1313,150037,0.0,1.689,0.626,0.0,0.0,0.376,3.0,20.839999999999996
1314,150042,0.637,0.569,2.129,0.0,0.888,1.472,2.8,144.6
1315,150044,0.491,0.318,0.54,0.0,0.308,1.122,3.8,156.22999999999996
1316,150045,0.0,0.0,0.0,0.0,0.0,0.268,3.0,9.2
1317,150046,1.2229999999999999,0.335,0.0,0.0,0.0,0.623,3.4,141.51
1318,150047,1.286,0.674,0.0,0.0,0.0,0.735,0.0,173.27
1319,150048,0.0,0.07400000000000001,0.0,0.0,0.48700000000000004,0.87,4.2,144.91
1320,150051,0.655,0.27399999999999997,0.428,0.0,0.9570000000000001,1.0090000000000001,2.4,151.02
1321,150056,0.955,0.841,1.331,0.711,1.146,1.197,3.9,183.01999999999998
1322,150057,0.0,0.0,1.14,0.0,0.0,0.0,2.5,142.68000000000004
1323,150058,0.442,0.46,0.48700000000000004,0.0,0.642,0.934,2.7,170.14000000000001
1324,150059,0.622,0.0,0.0,0.0,0.0,0.7390000000000001,2.8,169.82999999999996
1325,150061,0.0,0.0,0.0,0.0,0.0,0.7659999999999999,0.0,9.910000000000002
1326,150064,0.0,0.0,0.0,0.0,0.0,0.435,0.0,10.059999999999999
1327,150065,0.26,0.29600000000000004,0.0,0.0,0.0,1.401,2.8,16.290000000000003
1328,150069,0.539,0.0,0.0,0.0,0.0,0.983,3.5,19.58
1329,150072,0.0,0.0,0.9420000000000001,0.0,0.0,1.595,0.0,11.620000000000001
1330,150074,0.141,0.6970000000000001,0.0,0.0,4.0760000000000005,0.63,4.2,176.53
1331,150075,0.0,0.0,0.0,0.0,0.0,0.0,3.3,10.1
1332,150076,0.0,0.462,0.0,0.0,0.0,1.143,3.6,10.56
1333,150082,0.433,0.428,0.0,0.0,3.0060000000000002,1.266,4.0,127.70000000000002
1334,150084,0.61,0.711,1.058,0.7979999999999999,0.64,0.9009999999999999,3.0,139.9
1335,150086,0.457,0.48100000000000004,0.0,0.0,0.0,2.016,4.0,148.19999999999996
1336,150088,0.7340000000000001,0.136,0.0,0.0,0.7290000000000001,0.9940000000000001,3.7,156.82
1337,150089,0.562,0.865,0.691,0.0,0.665,0.9209999999999999,2.3,171.64
1338,150090,1.069,0.546,0.49700000000000005,0.0,0.465,0.647,2.6,143.5
1339,150091,0.0,0.0,0.0,0.0,0.0,0.375,3.1,7.84
1340,150097,0.0,0.0,0.0,0.0,0.0,1.548,4.1,21.39
1341,150100,0.607,0.593,1.768,0.767,0.762,0.925,2.4,210.54
1342,150101,0.0,0.0,0.0,0.0,0.0,0.295,0.0,8.32
1343,150102,0.0,0.0,0.0,0.0,0.0,0.614,0.0,8.77
1344,150104,0.0,0.0,0.0,0.0,0.0,0.794,4.0,20.119999999999997
1345,150109,0.41700000000000004,0.616,0.0,0.0,0.971,0.716,2.6,159.89999999999998
1346,150112,0.6779999999999999,0.14800000000000002,0.9690000000000001,0.932,1.128,0.748,2.5,155.52
1347,150113,0.145,0.7340000000000001,0.945,0.0,1.77,1.431,3.9,155.43
1348,150115,0.0,0.8059999999999999,1.7619999999999998,0.0,0.0,0.652,3.0,120.9
1349,150125,0.65,0.47100000000000003,0.622,0.5489999999999999,0.192,1.0190000000000001,2.1,151.46
1350,150126,0.578,0.602,0.907,0.0,1.911,1.297,2.4,162.85000000000002
1351,150128,0.235,0.611,1.811,0.0,0.0,1.456,2.9,127.86999999999999
1352,150133,0.0,0.0,0.0,0.0,0.0,0.171,3.4,10.58
1353,150146,0.0,0.0,0.0,0.0,0.0,0.237,0.0,7.890000000000001
1354,150149,0.897,0.0,0.0,0.978,0.0,0.0,0.0,8.059999999999999
1355,150150,2.025,0.29,0.0,0.0,0.0,0.0,2.8,10.12
1356,150153,0.16399999999999998,1.2690000000000001,0.0,0.0,0.0,0.166,0.0,133.60999999999999
1357,150157,0.0,0.74,0.397,0.0,0.0,0.447,3.3,16.25
1358,150158,0.589,0.951,1.155,0.0,1.5859999999999999,1.224,3.8,142.58
1359,150160,0.0,0.0,0.0,0.0,0.0,0.0,2.4,145.52
1360,150161,0.691,1.5390000000000001,2.177,3.139,3.008,0.9640000000000001,2.4,147.66000000000003
1361,150162,0.45799999999999996,0.893,0.787,0.75,0.6709999999999999,1.311,3.9,128.51
1362,150165,0.0,0.0,0.0,0.0,0.0,0.904,3.5,19.299999999999997
1363,150166,0.0,0.0,0.0,0.0,0.0,1.073,2.8,17.719999999999995
1364,150167,0.0,0.0,0.0,0.0,0.0,0.0,1.7,15.730000000000002
1365,150168,0.0,0.0,0.0,0.0,0.0,0.0,3.1,15.620000000000001
1366,150169,0.59,0.853,1.4040000000000001,1.704,0.735,0.917,2.6,147.89
1367,150172,0.0,0.0,0.0,0.0,0.0,0.0,3.1,7.84
1368,150173,0.257,0.252,0.6859999999999999,0.0,0.249,0.505,3.0,136.86999999999998
1369,150175,0.0,0.0,0.0,0.0,0.0,0.7390000000000001,0.0,125.08000000000001
1370,150176,4.361000000000001,0.9359999999999999,0.0,0.0,0.0,0.0,0.0,162.49
1371,150177,0.0,0.0,0.0,0.0,0.0,0.0,2.7,17.51
1372,150179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73
1373,150181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43
1374,150182,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.290000000000001
1375,150183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,151300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,151301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,151302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,151303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,151304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,151305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,151306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,151307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,151308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,151309,0.0,0.0,0.0,0.0,0.0,2.128,0.0,0.0
1386,151310,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
1387,151311,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
1388,151312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,151313,0.0,0.7509999999999999,0.0,0.0,0.0,0.0,2.8,0.0
1390,151314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,151315,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
1392,151316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,151317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,151318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,151319,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
1396,151320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,151322,0.0,0.0,0.0,0.0,0.0,1.704,0.0,0.0
1398,151323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,151324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,151325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,151326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,151327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,151328,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0
1404,151329,0.0,2.6830000000000003,0.0,0.0,0.0,1.239,3.5,0.0
1405,151330,0.0,0.0,0.0,0.0,0.0,1.3980000000000001,3.3,0.0
1406,151331,0.0,0.0,0.0,0.0,0.0,0.505,0.0,0.0
1407,151332,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0
1408,151333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,151334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,151335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,160001,0.0,0.0,0.943,0.0,0.0,0.634,3.0,20.739999999999995
1412,160005,0.0,0.0,0.0,0.0,0.0,0.9740000000000001,3.1,19.210000000000004
1413,160008,0.0,0.8740000000000001,0.0,0.0,0.0,0.5920000000000001,4.1,8.09
1414,160013,0.0,0.0,2.964,0.0,0.0,0.653,0.0,11.22
1415,160016,0.0,0.0,0.0,0.0,0.8390000000000001,0.44,3.8,154.82000000000002
1416,160024,0.36700000000000005,0.9470000000000001,3.1189999999999998,0.0,0.617,0.616,3.6,19.38
1417,160028,0.695,0.0,0.43,0.0,2.1180000000000003,0.513,3.6,161.50000000000003
1418,160029,0.251,1.413,1.436,0.0,0.0,0.0,2.4,135.46
1419,160030,0.6,0.37200000000000005,1.329,0.0,0.653,1.3330000000000002,5.5,143.89
1420,160032,0.0,0.0,0.0,0.0,0.0,0.415,3.3,19.32
1421,160033,1.244,0.35700000000000004,1.423,0.0,0.384,0.7170000000000001,3.8,131.21
1422,160040,0.0,0.0,0.0,0.0,0.0,1.788,2.8,18.38
1423,160045,0.302,0.175,1.131,0.0,0.0,0.992,2.7,131.86
1424,160047,0.578,0.0,0.0,0.0,0.0,0.619,4.2,155.38000000000002
1425,160057,0.6709999999999999,0.341,0.9540000000000001,0.0,0.9109999999999999,0.8220000000000001,4.4,163.16000000000003
1426,160058,0.88,0.9620000000000001,1.2409999999999999,1.043,0.42100000000000004,0.982,2.4,160.11
1427,160064,0.442,0.883,0.0,1.288,1.665,0.42700000000000005,2.8,146.85
1428,160067,1.082,0.5660000000000001,2.1630000000000003,0.0,0.583,0.81,2.8,156.97
1429,160069,0.20600000000000002,0.0,0.0,0.0,0.0,0.7070000000000001,3.6,161.95
1430,160079,0.113,0.085,1.235,0.9309999999999999,1.386,0.9259999999999999,2.3,133.29999999999998
1431,160080,0.49700000000000005,0.37,0.71,0.0,0.0,1.001,3.3,146.8
1432,160082,0.23800000000000002,0.958,0.7829999999999999,1.5430000000000001,0.644,0.871,2.8,159.06
1433,160083,0.40399999999999997,0.6679999999999999,1.7690000000000001,1.2429999999999999,0.7959999999999999,0.855,2.9,168.89
1434,160089,0.0,0.0,0.0,0.0,0.0,0.263,3.0,22.349999999999998
1435,160101,0.0,0.0,0.0,0.0,0.0,0.802,3.0,20.469999999999995
1436,160104,0.344,0.17300000000000001,1.2990000000000002,0.0,0.0,0.535,3.4,158.31
1437,160110,0.424,0.223,0.306,0.0,0.0,0.73,3.3,151.74999999999997
1438,160112,0.0,0.185,0.0,0.0,0.0,0.5,3.0,154.25
1439,160117,0.0,0.0,0.0,0.0,0.0,0.621,2.5,146.91
1440,160122,0.0,0.0,0.0,0.0,0.0,0.898,3.4,17.459999999999997
1441,160124,0.0,0.0,0.0,0.0,0.0,0.0,3.8,19.13
1442,160146,0.324,0.415,0.371,0.0,0.633,1.3969999999999998,3.8,168.51999999999998
1443,160147,0.0,0.0,0.0,0.0,0.0,1.8769999999999998,0.0,24.089999999999996
1444,160153,0.517,0.26,2.647,0.0,0.0,1.324,3.4,167.64000000000001
1445,161300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,161301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,161302,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0
1448,161303,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
1449,161304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,161305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,161306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,161307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,161308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,161309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,161310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,161311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,161312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,161313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,161314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,161315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,161316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,161317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,161318,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
1464,161319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,161320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,161321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,161322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,161323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,161324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,161325,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
1471,161326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,161327,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1473,161328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,161329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,161330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,161331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,161332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,161333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,161334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,161335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,161336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,161337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,161338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,161339,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
1485,161340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,161341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,161342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,161343,0.0,0.0,0.0,0.0,0.0,0.727,3.7,0.0
1489,161344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,161345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,161346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,161347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,161348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,161349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,161350,0.0,0.0,0.0,0.0,0.0,1.655,2.9,0.0
1496,161351,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
1497,161352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,161353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,161355,0.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0
1501,161356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,161357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,161358,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
1504,161359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,161360,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
1506,161361,0.0,0.9229999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1507,161362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,161363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,161364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,161365,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1511,161366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,161367,0.0,2.358,0.0,0.0,0.0,0.708,4.2,0.0
1513,161368,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
1514,161369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,161370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,161371,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1517,161372,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1518,161373,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
1519,161374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,161375,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
1521,161376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,161377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,161378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,161379,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
1525,161380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,161381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,170006,0.0,1.242,0.0,0.0,0.0,0.528,4.2,160.41
1528,170009,0.0,0.0,0.0,0.0,0.0,0.55,0.0,3.24
1529,170012,0.12,0.625,0.8170000000000001,0.0,0.0,1.11,2.9,177.65
1530,170013,0.34299999999999997,0.0,0.0,0.0,0.0,1.032,2.9,180.89
1531,170014,0.0,0.0,0.0,0.0,0.0,0.684,3.0,6.969999999999999
1532,170016,0.174,0.11900000000000001,2.923,0.0,3.623,0.332,3.6,178.48999999999998
1533,170017,0.0,0.0,0.0,0.0,0.0,0.278,3.3,18.33
1534,170020,0.0,0.109,0.0,0.0,1.545,0.725,3.3,158.29999999999995
1535,170023,0.0,0.0,0.0,0.0,0.0,0.8029999999999999,3.2,18.16
1536,170027,0.0,0.0,0.0,0.0,0.0,1.064,4.2,160.21
1537,170039,0.0,0.0,0.0,0.0,0.0,0.516,0.0,3.29
1538,170040,0.624,0.8140000000000001,1.725,1.867,1.18,1.215,3.0,134.92
1539,170049,0.54,0.115,1.232,0.943,0.0,0.9470000000000001,2.7,134.75
1540,170058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52
1541,170068,0.0,0.428,0.0,0.0,0.0,0.8340000000000001,3.1,18.71
1542,170074,0.0,0.0,0.0,0.0,0.0,0.342,2.9,9.9
1543,170075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34
1544,170086,0.228,0.249,1.4069999999999998,0.0,0.72,0.721,2.6,158.82999999999998
1545,170094,0.0,0.0,0.0,0.0,0.0,0.0,3.2,8.19
1546,170103,1.01,0.275,0.0,0.0,0.0,1.536,3.4,165.15
1547,170104,0.5539999999999999,0.203,1.204,0.52,0.39299999999999996,0.419,2.7,122.39
1548,170105,0.0,0.0,0.0,0.0,0.0,0.544,0.0,10.45
1549,170109,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.16
1550,170110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26
1551,170120,0.0,1.4180000000000001,0.0,0.0,0.0,1.3840000000000001,2.8,18.33
1552,170122,0.632,0.7290000000000001,1.933,0.368,0.773,0.76,3.2,154.63
1553,170123,0.315,0.6809999999999999,2.092,0.23600000000000002,1.04,0.8490000000000001,2.4,194.84999999999997
1554,170133,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.16
1555,170137,0.0,0.29,0.48200000000000004,0.0,0.0,0.174,2.2,149.13
1556,170142,0.644,0.0,1.726,0.0,0.0,0.562,3.5,192.15999999999997
1557,170145,0.0,0.0,0.0,0.0,0.0,0.395,3.4,21.12
1558,170146,0.27699999999999997,0.633,1.176,0.0,0.606,1.4880000000000002,3.1,131.10999999999999
1559,170150,0.0,0.7859999999999999,0.0,0.0,0.0,0.561,3.3,9.32
1560,170166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2800000000000002
1561,170175,0.0,0.365,0.0,0.0,0.0,0.75,3.4,22.240000000000002
1562,170176,0.46799999999999997,0.22899999999999998,1.703,0.298,0.439,1.063,3.0,176.51000000000002
1563,170182,0.342,0.5710000000000001,1.0,0.0,0.897,0.787,3.0,143.59
1564,170183,0.0,0.0,0.0,0.0,0.0,0.0,1.8,143.94
1565,170185,0.0,0.0,0.767,0.0,0.0,0.435,3.4,18.89
1566,170186,0.0,0.0,0.0,0.0,0.0,0.662,0.0,173.09
1567,170187,0.0,0.0,0.0,0.0,0.0,0.7929999999999999,2.6,18.72
1568,170188,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.47
1569,170190,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.82
1570,170191,0.0,0.0,0.0,0.0,0.0,0.919,2.4,18.89
1571,170194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38
1572,170196,0.0,0.0,0.0,0.0,0.0,0.0,2.1,147.60999999999999
1573,170197,0.0,0.539,0.0,0.0,0.0,0.0,1.9,159.92
1574,170198,0.0,0.0,0.0,0.0,0.0,0.0,3.2,7.09
1575,170199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42
1576,170200,0.0,0.0,0.0,0.0,0.0,0.47700000000000004,2.7,12.88
1577,170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,170203,0.0,0.0,0.0,0.0,0.0,0.0,3.1,14.080000000000002
1579,171300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,171301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,171302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,171303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,171304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,171306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,171307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,171308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,171309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,171310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,171311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,171312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,171313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,171314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,171315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,171316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,171317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,171318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,171319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,171320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,171321,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1600,171322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,171323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,171324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,171325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,171326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,171327,0.0,0.0,0.0,0.0,0.0,2.536,0.0,0.0
